id	tweet	subtask_a
3021	Μάλλον δεν θα μοιράσει φακελάκια με σταυρωμένα ψηφοδέλτια, γιατί δεν χωράνε στο τσαντάκι της! #shoppingstar	NOT
9047	Μου είπε η γυναίκα μου μετά από τσακωμό εντάξει δεν ξαναμιλάω τώρα έχω φτάσει Θήβα για μια φρατζόλα ψωμί	NOT
8233	Γυναίκα και κόρη έχει;	NOT
7550	Πρέπει να επέμβει το ΕΣΡ για πως σχολίασαν το θέμα της κοπέλας στο ΑΠΘ ; #mesimeri_skai #Λιάγκας #Τσολάκη #Παπανώτας	NOT
4378	Ωραίο φόρεμα που της πάει. Μου αρέσει. #shoppingstar	NOT
5152	Η Κωνσταντίνα σε πόζα ω τάφε μου, κρεβάτι νυφικό #gntmgr	NOT
2614	Όντως τώρα ; Ειπε τη Μόνα Λίζα “αυτή την πως τη λένε” ; Αχ ήρωες ειστε όσοι βλέπετε το #MasterChefGR_Xeftiles πια ... ! #giatinparea	NOT
9018	ο,τι και να έκανε παραμενει ζωντανη ιστορια της ελληνικής διασκέδασης/καλλιτεχνίας μιας αλλης εποχης, γυναικα που εχει ζησει 10 ζωες και ακομα και τωρα γεματη ζωη και με μυαλο ξυραφι, θα ηταν πολύ χρησιμη η εμπειρια και ο λογος της στο γυαλί #mesanyxta	NOT
8757	@USER Θα την θυμούνται σαν το απόλυτο πολύμπριζο. #GNTMgr	NOT
6967	Ο πρώτος γηίνος οργανισμός που πήγε στο διάστημα, ήταν άστεγος, φτωχός, γυναίκα κ ημίαιμος. Κάτι μου λέει πως οι σοβιετικοί σκέφτηκαν καλά τον συμβολισμό πριν την στείλουν...	OFF
9271	Σιγά μη δεν είχε κάνει γιόγκα η ηλιαννα Μπράτη... στην ηλιαννα μιλάς γατάκι #gntmgr	NOT
3757	Η #πουτανελλη δε θα αλλάξει ποτέ; #GynaikaXwrisOnoma	NOT
8971	Κάτω απ αυτή την σπάνια ομορφιά ήταν μια βαρετή γυναικα	OFF
4363	@USER Έμπλεξα με μαλακες καραγκιόζηδες.Δυο δυο σαν πούστηδες	OFF
7655	Show Άννα μου είσαι εσυ #GNTMgr	NOT
7894	Ένα άγαλμα για την Άννα Μαρία στο Σύνταγμα παρακαλώ #gntm #gntmgr #GNTMgr	NOT
8884	Ε ναι βέβαια, γιατί όταν κατηγορείται το κόμμα σου για ανθρωποκτονία δεν έχεις λόγο να ενημερωθείς, πούτσα σου όλα	OFF
10182	#AgriesMelisses Τίνος είναι βρε γυναίκα τα παιδιά; ; Το `να είναι του Γερμαναρά, τ' άλλο είναι του Μακαρονά και το τρίτο είναι το δικό μας γαμώ το κέρατό μας αγάπη μου γλυκιά. ~Γιούπι για για ---- Λουκιανός Κηλαηδόνης~	OFF
9832	Και όλο το concept ΓΤΠ #gntmgr	NOT
7191	Πω πω μεγάλο ζόρι #erwtasmeta	NOT
2552	@USER Κοιτα μαλακα αν νωμιζεις οτι εσει μπωρεις να νε μιωνεις βλακακο εισαι πολυ μικρος κουραδακι! Αν εχεις αρχιδια βαλε φωτο και πεστα μου φορα παρτιδα! Κομπλεξηκε μαλακα!	OFF
6184	Άδικα το προσπαθείς Έχει ποδόσφαιρο σε λίγο ' #gntmgr	NOT
9065	Αυστηρό μήνυμα στην κυβέρνηση να αποφύγει τη διανομή κοινωνικού μερίσματος τον προσεχή Δεκέμβριο, έστειλαν οι θεσμοί στην κυβέρνηση, επι Τσιπρα γιατι δεν του ειπαν το ιδιο; #ΝΔ_θελατε παρτε ναχετε γιδια #ΝΔ_απατεωνες	NOT
5754	Ο συγκεκριμενος μου εχει πει διαφορες ιστοριες απο Ανατ. Βερολινο, οταν ομως μου πρωτο-ειπε αυτη την ιστορια εκλαιγα με δακρυα απ΄τα γέλια, κι αυτος μαζι (για την ιστορία, το στόρι το επιβεβαιωσε κι η γυναικα του).	NOT
3143	Αυτή είναι τόσο αργόστροφη που θα βάψει το ένα μάτι μόνο. #shoppingstar	NOT
5266	Θαύμα μαλάκες! Κάνω 35 χρόνια ηρωίνη και δεν έχω πάθει τίποτα.	NOT
1499	"""Τώρα Φωφη ξερεις οτι ειναι πλεον σίγουρο οτι """"οι επιστρέφοντες απο ΣΥΡΙΖΑ """" θα γίνουν οι φεύγωντες πρις Ν Δ ! Μπραβο σύντροφοι ...τα πιο ειδεχθή εγκλήματα οντως τα κανουν οι γυναικες !"""	OFF
2201	Καλά λένε οι τρανς ότι πιο πολλοί άντρες απ' όσοι νομίζουμε είναι κρυφοί γκέυ.	NOT
194	τον θεοδωρικάκο τον είχα διαβάσει μόνο, τώρα τον ακούω στο πρώτο πρόγραμμα, κ καταλαβα απο που το κόλλησε το πράΜατι ο κούλης. Περί λόγου βέβαια, σκέτη τρούμπα ο τύπος - εύγε #ΝΔ_ξεφτιλες	NOT
5056	Γεια σου ρε Χαρά!#GNTMgr	NOT
98	@USER Λογικά η θρησκεία του έχει σε μεγάλη υπόληψη τις γυναίκες... Τι όχι; Ρατσιστής και εγώ γαμωτη;	OFF
2511	Προσερχόμενος στην κεντρική ομιλία στο Περιστέρι ο κος Κώστας Καραμανλής μεταξύ άλλων δήλωσε “Ο τόπος χρειάζεται πολιτική σταθερότητα και ισχυρή κυβέρνηση. Χρειάζεται ανάπτυξη και επενδύσεις, κοινωνική δικαιοσύνη και φροντίδα για τους	NOT
10277	Η αγρότισσα θέλει να κάνει τη βασίλισσα Νάρνια; Βρε τράβασαπερα. #GNTMgr #Gntm	NOT
7444	Μαρτίνα άι στο διάολο #GNTMgr	OFF
8612	Δεν είναι το Zonars το κοτέτσι να πίνεις τσάι κοπελιά, χελόου #gntmgr	NOT
10251	@USER Έβαλα στ' αρχίδια μου, δεν έκανε τίποτα. Απάτη σκέτη...	OFF
8201	Και στην τελική φεύγει η Σουζάνα και επιστρέφει στην επιστροφή παιχτών #gntmgr	NOT
2477	τιποτα δεν αφησες της γιαγια σου Μελιτακι. φτου μην σε ματιασω #gynaikaxwrisonoma	NOT
9623	ΑΛΛΟ ΕΝΑ ΠΟΛΥ ΠΙΟ ΚΑΛΥΤΕΡΑ ΝΑ ΠΕΙΣ ΘΑ ΕΡΘΩ ΕΚΕΙ ΝΑ ΣΕ ΤΑΙΣΩ ΤΗΝ ΕΛΛΗΝΙΚΉ ΓΡΑΜΜΑΤΙΚΗ #GNTMgr	NOT
5086	Σάββατο μόνο γυναίκες βγαίνουν;	NOT
2139	ΡΟΥΜΕΛΙΩΤΗ ΕΥΧΟΜΑΙ ΜΩΡΗ ΝΑ ΣΕ ΔΙΩΞΕΙ ΤΟ ΙΔΙΟ ΣΟΥ ΤΟ ΠΑΙΔΙ #GynaikaXwrisOnoma	OFF
4328	Είμαι γνωστός και ως ο μαλακας που δεν σηκώνει ποτέ το τηλέφωνο του.	NOT
1840	@USER Θα είσαι Θεσσαλονίκη αύριο; Να σε φτύσουμε από κοντά.	NOT
2371	@USER Όταν εκλέγεις Βελόπουλο, Μπέο, Κύρτσο, Αννα-Μισέλ, Κεφαλογιαννη δεν είσαι άμοιρος ευθυνών. Είσαι λαος ΓΤΠ...	NOT
10145	"""γεμιζουν καθε επεισοδιο με υπερτατες μαλακιες οπως τον """"μαγο"""" τωρα και μετα απορουμε γιατι διαρκει 4μιση ωρες #GNTMgr"""	OFF
2348	η Αποστολια ηταν κ .ευστοχη (απο ιδια αποσταση με τους αντρες), κ γρηγορη, κ φοβερη στα παζλ κ διαβαζε τις πιστες κατευθειαν κ ειχε τρομερο πεισμα κ καλυτερη ισορροπια κ απο αθλητριες...η κοπελα αγωνιστικα δεν παιζοταν κ ηταν 38 χρονων #survivorgr	NOT
6409	Και εκεί που κάνουν το σόου βγαίνει η καζαριαν και ερμηνεύει ιψεν #gntmgr	NOT
3837	@USER Ellitsa μου ευχαριστώ πολύ να είσαι κι εσύ πολύ καλά, δεν ξέρω αν γιορτάζεις σήμερα αλλά ότι ποθείς.	NOT
3409	@USER Χαχαχαχαχαχαχαχ!Σταμάτα βρε! Μια χαρά είσαι, αφού αντέχεις ακόμα να το βλέπεις!	NOT
293	Πωλητρια:Επειδη δεν εχετε άλλα θα μου δωσετε 36 € #ShoppingStar	NOT
3309	@USER Σκέτη παραπληροφόρηση είσαι, έπρεπε ν σε μετρήσω και να σε ζυγισω πριν το ανεβάσεις	OFF
1349	@USER Κοπυ πειστ κάνετε τις απαντήσεις σας όλοι οι #ΝΔ_ξεφτιλες ;	NOT
7280	Σκυλομουρα Ασημίνα γιατί εχεις συνέχεια στραβό στόμα; εγκεφαλικά επαθες; #gntmgr	OFF
1286	Ενας πουστης πότε θα μ'ανεβασει στο ινσταγκραμ του εμεις στο πηγαδι κατουρησαμε	OFF
4653	Είμαι σε δίλημμα.... τι να διαλέξω ; Πάουερ ΟΦ λοβ, για απόλυτη ξεφτίλα.. Ή Ταϊτάνικ για συγκίνηση όσο δεν πάει .; #poweroflovegr #skaipolxeftiles #titanikos	NOT
10059	Ξέρετε τι λείπει απ το #gntmgr ; Ο Ανδρέας Μικρούτσικος	NOT
2365	@USER Κανένα κλειδί δεν είχε. Του λέγανε ότι θα παίζεις όσο και οι άλλοι, θα σουτάρεις όσο και οι άλλοι, είσαι ότι και οι άλλοι. On top of that λέγαμε ότι είναι ψεύτης και κάνει fake injury. Γελοίοι.	NOT
3135	"""Μην """"παρερμηνεύετε"""" την ομιλία Η ΝουΔούλα...είναι μία... #νδ_ξεφτίλες #nd_xeftiles"""	OFF
796	Αααχχ Κατερίνα #ShoppingStar	NOT
9246	Όλο και κάποιο κλανιδι θα έφυγε σε αυτή την δοκιμασία. #gntmgr	OFF
5612	@USER Η κρέμα είναι κρέμα. Παχύρευστη. Το άλλο είναι ξύδι σαν ξύδι κανονικό. Σαν αυτό που πίνει το μουνί της λάσπης	OFF
10079	Με ποια λογική γύρισε η Σουζάνα ; Γιατί της δόθηκε δεύτερη ευκαιρία; Επειδή εφυγε μια κοπελα για προσωπικούς λόγους σημαίνει οτι πρέπει να επιστρέψει καποια αλληΠόσο μάλλον αυτή)Πέρσι που έφυγε η Ξανθή ποια μπηκε;Τραγική η παραγωγή φέτος απλα το τραβάνε απ'τα μαλλιά #GNTMgr	NOT
7614	Τρελαίνομαι κ. Ασλανίδου θεάρα! #XFactorGR @USER	NOT
2516	"""@USER Πολύ καιρό βιάζεται η """"δημοκρατία"""" ειδικά από το 2010 και μετά με τα παράνομα μνημόνια, τούς αντισυνταγματικους νόμους, το σύνταγμα κουρελόχαρτο κλπ. Απλά και αυτό είναι ένα ακόμα παράδειγμα. Και εάν δεν υπάρχει δικαιοσύνη δεν υπάρχει δημοκρατία._"""	NOT
6826	@USER Τα έχω πει μέρες. Η πουτσα που θα φάμε και οι δύο (ΠΑΟ-ΟΣΦΠ) θα είναι τεράστιων διαστάσεων	OFF
2097	Ποια μεγαλειώδη συγκεντρωση ρε Κουλη!εισαι ντιπ βλαμμενος;στο κουμ καπι να πας πιο πολυ κοσμο εχει	OFF
4127	Αυτός τόσο καιρό στο #poweroflovegr ,μόνο ένα επεισόδιο είδε τον εαυτό του. Ούτε αυτός δεν αντέχει την βλακεία τους. #giatinparea	NOT
6102	Όλες τις γλώσσες εδώ στο #kokkinopotami θα τις μάθουμε	NOT
